X,Date,Time,Player1,Player2,Sets_P1,Sets_P2,P1_G1,P2_G1,P1_G2,P2_G2,P1_G3,P2_G3,P1_G4,P2_G4,P1_G5,P2_G5,HomeWinner,P1_WinRate,P2_WinRate,P1_Elo,P2_Elo,Elo_Diff,P1_Streak,P2_Streak,Series_Type
22563,9/21/2022,15:05:00,Konkulovskyi R.,Plakhtyi B.,3,0,11,9,11,9,11,7,,,,,1,0.5441,0.6119,1256.6,1151.2,105.39999999999986,0,0,Sweep
22564,9/21/2022,15:15:00,Bosak D.,Yaremenko R.,0,3,8,11,8,11,10,12,,,,,0,0.7692,0.6398,1094.7,1468.2,-373.5,0,0,Sweep
22567,9/21/2022,15:20:00,Burenok D.,Gomilko O.,3,1,8,11,11,9,11,6,11.0,7.0,,,1,0.3956,0.4107,983.3,953.3,30.0,2,0,Secure
22566,9/21/2022,15:20:00,Hryshchenko O.,Rak S.,0,3,9,11,9,11,3,11,,,,,0,0.6164,0.8377,1387.4,1884.4,-497.0,0,15,Sweep
22565,9/21/2022,15:20:00,Samofal Y.,Korobko V.,3,0,11,8,12,10,11,5,,,,,1,0.7613,0.6621,1605.1,1433.6,171.5,5,2,Sweep
22568,9/21/2022,15:25:00,Slozka V.,Dukhovenko O.,3,0,11,6,11,5,13,11,,,,,1,0.8398,0.6586,1804.2,1364.5,439.70000000000005,0,0,Sweep
22569,9/21/2022,15:30:00,Skoryk O.,Hot S.,3,0,14,12,11,7,11,8,,,,,1,0.6642,0.5347,1324.3,1166.1,158.20000000000005,0,0,Sweep
22570,9/21/2022,15:35:00,Karpisek O.,Tveritinov R.,1,3,8,11,7,11,11,4,6.0,11.0,,,0,0.5455,0.6089,1040.2,1349.5,-309.29999999999995,0,1,Secure
22571,9/21/2022,15:35:00,Baday M.,Konkulovskyi R.,3,0,11,6,11,8,11,7,,,,,1,0.9198,0.5458,1856.9,1265.1,591.8000000000002,3,1,Sweep
22572,9/21/2022,15:45:00,Kolbasenko O.,Havryliuk B.,2,3,11,9,13,11,8,11,9.0,11.0,8.0,11.0,0,0.5259,0.2955,1169.7,880.3,289.4000000000001,2,0,Comeback
22573,9/21/2022,15:50:00,Dekhtiarenko A.,Dukhovenko O.,1,3,11,8,9,11,7,11,12.0,14.0,,,0,0.3333,0.657,953.9,1362.7,-408.80000000000007,0,0,Secure
22574,9/21/2022,15:55:00,Stukalov V.,Dulich A.,3,1,11,4,11,9,9,11,12.0,10.0,,,1,0.4022,0.2632,912.1,843.1,69.0,0,0,Secure
22575,9/21/2022,16:00:00,Fedoryshyn I.,Sokoltsov Y.,3,0,11,9,11,9,11,4,,,,,1,0.8022,0.4695,1749.1,1051.3,697.8,12,0,Sweep
22576,9/21/2022,16:00:00,Sokolov S.,Mishchenko O.,3,0,11,7,11,6,12,10,,,,,1,0.8664,0.5733,1981.0,1369.6,611.4000000000001,7,0,Sweep
22577,9/21/2022,16:00:00,Torba R.,Martinka S.,3,0,11,9,12,10,11,6,,,,,1,0.8297,0.4588,1739.2,1083.4,655.8,3,0,Sweep
22578,9/21/2022,16:05:00,Konkulovskyi R.,Lukes T.,3,1,11,6,11,7,10,12,11.0,7.0,,,1,0.5438,0.4739,1264.3,1187.7,76.59999999999991,0,0,Secure
22579,9/21/2022,16:10:00,Hot S.,Korobov A.,3,2,11,6,9,11,10,12,12.0,10.0,14.0,12.0,1,0.531,0.4352,1159.2,1034.2,125.0,0,1,Recovery
22581,9/21/2022,16:15:00,Korobko V.,Udovenko I.,3,0,13,11,11,6,11,9,,,,,1,0.6606,0.5357,1427.1,1083.3,343.79999999999995,0,0,Sweep
22580,9/21/2022,16:15:00,Bambutsa R.,Tupyk M.,3,2,11,9,8,11,12,10,10.0,12.0,11.0,5.0,1,0.3306,0.3459,873.0,868.7,4.2999999999999545,0,0,Neck & Neck
22582,9/21/2022,16:20:00,Slozka V.,Puk J.,3,0,11,7,11,8,11,9,,,,,1,0.8401,0.2941,1806.0,899.6,906.4,1,0,Sweep
22583,9/21/2022,16:20:00,Rak S.,Mishchenko O.,3,0,11,9,11,7,11,7,,,,,1,0.8379,0.5718,1885.7,1368.9,516.8,16,0,Sweep
22584,9/21/2022,16:20:00,Baday M.,Vasylyshyn I.,3,0,11,6,11,6,11,9,,,,,1,0.9199,0.5091,1857.7,1026.2,831.5,4,0,Sweep
22585,9/21/2022,16:30:00,Dovzhenko S.,Danyliuk N.,0,3,7,11,5,11,10,12,,,,,0,0.5,0.7939,1101.2,1713.4,-612.2,2,0,Sweep
22586,9/21/2022,16:35:00,Torba R.,Korobko V.,3,0,11,5,11,4,11,9,,,,,1,0.8301,0.6614,1739.7,1430.0,309.70000000000005,4,1,Sweep
22587,9/21/2022,16:40:00,Tkachenko K.,Rak S.,0,3,7,11,9,11,9,11,,,,,0,0.3529,0.8382,948.0,1886.9,-938.9000000000001,0,17,Sweep
22588,9/21/2022,16:40:00,Samofal Y.,Mishchenko O.,3,1,7,11,13,11,11,9,11.0,9.0,,,1,0.7618,0.5703,1611.6,1367.8,243.79999999999995,6,0,Secure
22589,9/21/2022,17:00:00,Mischenko S.,Sachuk S.,3,0,12,10,11,9,12,10,,,,,1,0.5114,0.5467,1154.1,1136.3,17.799999999999955,2,0,Sweep
22590,9/21/2022,17:05:00,Yurchenko K.,Lyman O.,3,0,11,9,11,6,11,4,,,,,1,0.5816,0.4027,1446.1,939.8,506.29999999999995,3,0,Sweep
22591,9/21/2022,17:10:00,Gomilko O.,Lyevshyn V.,0,3,7,11,7,11,10,12,,,,,0,0.4071,0.8945,942.3,2019.5,-1077.2,0,2,Sweep
22592,9/21/2022,17:15:00,Stanciu D.,Mishchenko O.,0,3,6,11,6,11,7,11,,,,,0,0.4348,0.5688,991.5,1363.0,-371.5,1,0,Sweep
22593,9/21/2022,17:20:00,Zhurba A.,Kolbasenko O.,3,1,11,9,11,7,7,11,11.0,9.0,,,1,0.8811,0.5214,1728.5,1149.5,579.0,4,0,Secure
22594,9/21/2022,17:25:00,Kovalchuk K.,Yaremenko R.,0,3,9,11,5,11,6,11,,,,,0,0.4017,0.6408,876.1,1470.7,-594.6,0,1,Sweep
22595,9/21/2022,17:25:00,Korobko V.,Baday M.,2,3,11,8,9,11,4,11,12.0,10.0,8.0,11.0,0,0.6599,0.9201,1426.6,1857.9,-431.3000000000002,0,5,Secure
22597,9/21/2022,17:30:00,Dulich A.,Fylypiv R.,1,3,12,14,6,11,14,12,9.0,11.0,,,0,0.2604,0.4595,833.5,1009.4,-175.89999999999998,0,2,Secure
22596,9/21/2022,17:30:00,Torba R.,Shypilov A.,3,0,11,7,11,3,11,6,,,,,1,0.8304,0.3577,1743.2,873.2,870.0,5,0,Sweep
22598,9/21/2022,17:35:00,Lyevshyn V.,Yurkov A.,3,0,11,6,11,6,11,5,,,,,1,0.8947,0.3882,2019.5,979.7,1039.8,3,0,Sweep
22599,9/21/2022,17:40:00,Yurchenko K.,Samofal Y.,3,1,11,8,11,8,9,11,11.0,7.0,,,1,0.5823,0.7623,1447.3,1616.3,-169.0,4,7,Secure
22600,9/21/2022,17:40:00,Slozka V.,Prus S.,3,0,11,5,11,8,11,6,,,,,1,0.8404,0.322,1806.1,898.9,907.1999999999999,2,0,Sweep
22601,9/21/2022,17:45:00,Zhurba A.,Fedoryshyn I.,3,2,7,11,10,12,11,9,11.0,7.0,12.0,10.0,1,0.8814,0.8025,1729.4,1749.6,-20.199999999999818,5,13,Comeback
22602,9/21/2022,17:50:00,Liska T.,Korobko V.,0,3,6,11,4,11,10,12,,,,,0,0.459,0.6584,1025.1,1424.7,-399.60000000000014,1,0,Sweep
22603,9/21/2022,17:50:00,Burenok D.,Tveritinov R.,0,3,7,11,8,11,6,11,,,,,0,0.4022,0.6103,994.3,1353.0,-358.70000000000005,3,2,Sweep
22604,9/21/2022,17:50:00,Dovzhenko S.,Hot S.,0,3,10,12,8,11,14,16,,,,,0,0.4947,0.5342,1100.6,1167.1,-66.5,0,1,Sweep
22605,9/21/2022,17:55:00,Vesely F.,Dukhovenko O.,0,3,9,11,9,11,9,11,,,,,0,0.4857,0.6578,1017.4,1364.8,-347.4,0,1,Sweep
22606,9/21/2022,17:55:00,Baday M.,Hovorunets S.,3,0,13,11,11,8,12,10,,,,,1,0.9202,0.6659,1859.8,1328.8,531.0,6,1,Sweep
22607,9/21/2022,17:55:00,Paniivan H.,Plakhtyi B.,0,3,9,11,8,11,8,11,,,,,0,0.1774,0.6029,759.5,1142.7,-383.20000000000005,0,0,Sweep
22608,9/21/2022,18:00:00,Leshchanka D.,Homylko A.,3,0,12,10,14,12,17,15,,,,,1,0.3429,0.3308,968.6,860.0,108.60000000000002,0,0,Sweep
22609,9/21/2022,18:00:00,Silva L.,Kolbasenko O.,0,3,9,11,10,12,9,11,,,,,0,0.4615,0.5169,989.4,1148.7,-159.30000000000007,0,0,Sweep
22610,9/21/2022,18:00:00,Sokolov S.,Bohach S.,3,0,11,7,15,13,11,8,,,,,1,0.8667,0.5208,1981.7,1075.0,906.7,8,0,Sweep
22611,9/21/2022,18:05:00,Sachuk S.,Slozka V.,0,3,10,12,8,11,4,11,,,,,0,0.5442,0.8407,1124.9,1806.2,-681.3,0,3,Sweep
22612,9/21/2022,18:10:00,Torba R.,Cuba M.,3,0,11,8,12,10,11,4,,,,,1,0.8307,0.4717,1743.4,1039.1,704.3000000000002,6,2,Sweep
22613,9/21/2022,18:15:00,Lyevshyn V.,Lipkan D.,3,0,12,10,11,7,11,8,,,,,1,0.8948,0.5791,2019.6,1221.1,798.5,4,1,Sweep
22614,9/21/2022,18:20:00,Lobas V.,Sokoltsov Y.,3,1,10,12,11,4,11,8,13.0,11.0,,,1,0.4344,0.4667,950.8,1050.9,-100.10000000000014,0,0,Secure
22615,9/21/2022,18:25:00,Homylko A.,Lyman O.,2,3,12,10,9,11,11,8,8.0,11.0,6.0,11.0,0,0.3284,0.4,851.6,938.6,-87.0,0,0,Secure
22616,9/21/2022,18:25:00,Kolbasenko O.,Rak S.,0,3,9,11,8,11,8,11,,,,,0,0.521,0.8385,1155.5,1887.0,-731.5,1,18,Sweep
22617,9/21/2022,18:30:00,Danyliuk N.,Fedoryshyn I.,3,1,11,5,9,11,12,10,11.0,9.0,,,1,0.7942,0.8011,1714.0,1736.9,-22.90000000000009,1,0,Secure
22618,9/21/2022,18:30:00,Konkulovskyi R.,Torba R.,0,3,4,11,3,11,6,11,,,,,0,0.5455,0.831,1273.7,1743.8,-470.0999999999999,1,7,Sweep
22619,9/21/2022,18:35:00,Tveritinov R.,Skoryk O.,1,3,11,8,7,11,9,11,10.0,12.0,,,0,0.6117,0.6667,1355.7,1331.2,24.5,3,1,Secure
22620,9/21/2022,18:35:00,Baday M.,Plakhtyi B.,3,0,11,8,11,4,11,9,,,,,1,0.9204,0.6087,1860.8,1145.1,715.7,7,1,Sweep
22621,9/21/2022,18:40:00,Zhurba A.,Hovorunets S.,3,1,2,11,11,4,11,5,11.0,3.0,,,1,0.8816,0.6644,1742.0,1327.7,414.29999999999995,6,0,Secure
22622,9/21/2022,18:45:00,Udovenko I.,Korobov A.,3,0,11,7,11,9,11,8,,,,,1,0.5263,0.4312,1080.3,1026.4,53.899999999999864,0,0,Sweep
22623,9/21/2022,18:50:00,Danyliuk N.,Dukhovenko O.,3,1,11,5,6,11,11,5,11.0,7.0,,,1,0.7945,0.6587,1726.8,1367.7,359.0999999999999,2,2,Secure
22625,9/21/2022,18:55:00,Bambutsa R.,Melisek M.,2,3,11,5,6,11,11,9,8.0,11.0,9.0,11.0,0,0.336,0.3125,884.9,954.7,-69.80000000000007,1,1,Secure
22624,9/21/2022,18:55:00,Lobas V.,Tolstykh R.,0,3,11,13,7,11,14,16,,,,,0,0.439,0.3548,966.2,972.6,-6.399999999999977,1,1,Sweep
22626,9/21/2022,19:05:00,Hovorunets S.,Mischenko S.,3,1,12,14,11,8,13,11,11.0,8.0,,,1,0.6629,0.5132,1325.7,1165.5,160.20000000000005,0,3,Secure
22627,9/21/2022,19:10:00,P. P.,Yaremenko R.,0,3,5,11,10,12,9,11,,,,,0,0.0,0.6417,999.5,1471.4,-471.9000000000001,0,2,Sweep
22628,9/21/2022,19:15:00,Sokoltsov Y.,Tveritinov R.,0,3,7,11,8,11,9,11,,,,,0,0.4639,0.6095,1035.6,1342.9,-307.3000000000002,0,0,Sweep
22629,9/21/2022,19:25:00,Slozka V.,Stanciu D.,3,0,11,6,11,6,11,9,,,,,1,0.841,0.4255,1806.7,989.0,817.7,4,0,Sweep
22630,9/21/2022,19:25:00,Leshchanka D.,Syksa A.,0,3,10,12,11,13,7,11,,,,,0,0.3611,0.3431,977.0,880.4,96.60000000000002,1,0,Sweep
22631,9/21/2022,19:30:00,Lyevshyn V.,Lobas V.,3,0,11,9,11,9,11,7,,,,,1,0.895,0.4355,2019.8,954.4,1065.4,5,0,Sweep
22632,9/21/2022,19:35:00,Adyntsev M.,Dukhovenko O.,1,3,9,11,7,11,11,9,8.0,11.0,,,0,0.5,0.6571,1026.8,1365.0,-338.20000000000005,0,0,Secure
22633,9/21/2022,19:35:00,Takac J.,Puk J.,3,1,11,8,12,10,9,11,15.0,13.0,,,1,0.5833,0.2857,1041.7,899.5,142.20000000000005,1,0,Secure
22634,9/21/2022,19:35:00,Lukes T.,Bambutsa R.,3,2,11,9,6,11,6,11,11.0,9.0,11.0,5.0,1,0.4717,0.3333,1178.3,875.3,303.0,0,0,Recovery
22635,9/21/2022,19:40:00,Samofal Y.,Skoryk O.,3,1,9,11,12,10,11,4,12.0,10.0,,,1,0.7606,0.6691,1598.9,1344.1,254.80000000000018,0,2,Secure
22636,9/21/2022,19:40:00,Hovorunets S.,Bosak D.,3,0,11,8,11,8,11,9,,,,,1,0.6637,0.7143,1332.5,1092.2,240.29999999999995,1,0,Sweep
22637,9/21/2022,19:40:00,Fedoryshyn I.,Konkulovskyi R.,3,0,11,8,11,8,11,9,,,,,1,0.7996,0.5435,1724.1,1272.2,451.89999999999986,0,0,Sweep
22638,9/21/2022,19:45:00,Taranko M.,Zhurba A.,0,3,9,11,7,11,7,11,,,,,0,0.2143,0.8819,899.6,1744.1,-844.4999999999999,0,7,Sweep
22639,9/21/2022,19:55:00,Hot S.,Kovalchuk K.,3,0,11,5,11,9,11,9,,,,,1,0.5374,0.3983,1176.8,875.4,301.4,2,0,Sweep
22640,9/21/2022,20:00:00,Danyliuk N.,Korobko V.,3,0,11,3,11,7,11,9,,,,,1,0.7949,0.6591,1729.5,1426.9,302.5999999999999,3,1,Sweep
22641,9/21/2022,20:00:00,Lyevshyn V.,Adyntsev M.,3,0,12,10,11,9,11,8,,,,,1,0.8951,0.4706,2019.9,1023.8,996.1000000000001,6,0,Sweep
22642,9/21/2022,20:10:00,Samofal Y.,Dukhovenko O.,3,2,11,13,11,9,11,9,7.0,11.0,11.0,7.0,1,0.7612,0.6579,1603.4,1368.0,235.4000000000001,1,1,Secure
22643,9/21/2022,20:10:00,Lyman O.,P. P.,1,3,8,11,11,13,11,9,11.0,13.0,,,0,0.404,0.0,947.6,998.0,-50.39999999999998,1,0,Secure
22644,9/21/2022,20:30:00,Korobko V.,Konkulovskyi R.,1,3,6,11,11,7,8,11,9.0,11.0,,,0,0.6577,0.5415,1423.3,1270.5,152.79999999999995,0,0,Secure
22645,9/21/2022,20:30:00,Yaremenko R.,Danyliuk N.,2,3,7,11,11,7,11,7,5.0,11.0,8.0,11.0,0,0.6427,0.7952,1472.9,1733.1,-260.1999999999998,3,4,Recovery
22646,9/21/2022,20:35:00,Bambutsa R.,Brichacek D.,3,2,8,11,9,11,11,8,11.0,9.0,16.0,14.0,1,0.3307,0.2421,871.7,841.6,30.100000000000023,0,0,Comeback
22647,9/21/2022,20:45:00,Skoryk O.,Gogora M.,3,0,11,7,11,8,14,12,,,,,1,0.6642,0.2857,1339.6,951.0,388.5999999999999,0,0,Sweep
22648,9/21/2022,20:45:00,M. Z.,Sokolov S.,0,3,6,11,9,11,5,11,,,,,0,0.5,0.8669,1008.1,1981.9,-973.8000000000001,1,9,Sweep
22649,9/21/2022,20:55:00,Danyliuk N.,Hovorunets S.,3,0,11,7,11,9,11,7,,,,,1,0.7955,0.6644,1737.5,1337.3,400.20000000000005,5,2,Sweep
22650,9/21/2022,20:55:00,Hot S.,Lipkan D.,3,2,10,12,6,11,11,9,11.0,9.0,11.0,9.0,1,0.5405,0.5771,1180.4,1220.9,-40.5,3,0,Comeback
22651,9/21/2022,20:55:00,Plakhtyi B.,Vesely F.,3,0,11,5,11,7,11,8,,,,,1,0.6,0.4722,1144.7,1014.6,130.10000000000002,0,0,Sweep
22652,9/21/2022,21:00:00,Paniivan H.,Lukes T.,0,3,6,11,8,11,8,11,,,,,0,0.1746,0.4742,757.2,1181.9,-424.70000000000005,0,1,Sweep
22653,9/21/2022,21:05:00,Sokoltsov Y.,Nakliutskyi A.,2,3,11,6,6,11,11,8,8.0,11.0,9.0,11.0,0,0.4611,0.3333,1032.1,948.5,83.59999999999991,0,0,Secure
22654,9/21/2022,21:10:00,Martinka S.,Barsa T.,3,0,11,8,11,9,11,7,,,,,1,0.4535,0.3889,1082.8,925.6,157.19999999999993,0,0,Sweep
22655,9/21/2022,21:15:00,Tveritinov R.,Hovorunets S.,3,1,9,11,12,10,14,12,13.0,11.0,,,1,0.6109,0.6629,1346.3,1335.2,11.099999999999909,1,0,Secure
22656,9/21/2022,21:15:00,Bambutsa R.,Shypilov A.,2,3,7,11,11,6,8,11,11.0,7.0,7.0,11.0,0,0.3359,0.3548,882.7,873.0,9.700000000000045,1,0,Neck & Neck
22657,9/21/2022,21:20:00,Lukes T.,Hlaholev M.,1,3,8,11,7,11,11,9,8.0,11.0,,,0,0.4766,0.4088,1183.8,1024.8,159.0,2,0,Secure
22658,9/21/2022,21:25:00,Hot S.,Kobets V.,3,0,11,8,11,4,11,7,,,,,1,0.5436,0.2264,1193.8,871.4,322.4,4,0,Sweep
22659,9/21/2022,21:25:00,Buianover H.,Sokolov S.,0,3,10,12,9,11,9,11,,,,,0,0.3191,0.8671,888.9,1982.0,-1093.1,0,10,Sweep
22660,9/21/2022,21:30:00,Syksa A.,Khomutovskyi Y.,0,3,8,11,7,11,9,11,,,,,0,0.3495,0.425,895.6,978.1,-82.5,1,3,Sweep
22661,9/21/2022,21:30:00,Dovzhenko S.,Lushchyk A.,0,3,10,12,7,11,10,12,,,,,0,0.4896,0.807,1090.8,1611.0,-520.2,0,7,Sweep
22662,9/21/2022,21:35:00,Varga K.,Hovorunets S.,1,3,11,9,9,11,6,11,9.0,11.0,,,0,0.4375,0.6615,1000.7,1323.5,-322.79999999999995,0,0,Secure
22663,9/21/2022,21:45:00,Lyman O.,Buberenko A.,1,3,11,7,7,11,8,11,8.0,11.0,,,0,0.4013,0.3509,937.4,954.6,-17.200000000000045,0,0,Secure
22664,9/21/2022,21:45:00,Tolstykh R.,Tveritinov R.,0,3,5,11,6,11,9,11,,,,,0,0.375,0.6123,984.4,1358.0,-373.6,2,2,Sweep
22666,9/22/2022,8:00:00,Skrypnyk O.,Horbanenko O.,3,1,12,10,9,11,12,10,11.0,8.0,,,1,0.5027,0.4535,1294.7,997.8,296.9000000000001,0,0,Secure
22665,9/22/2022,8:00:00,Melashenko O.,Yurchenko K.,0,3,10,12,7,11,5,11,,,,,0,0.4655,0.5829,996.6,1464.7,-468.1,2,5,Sweep
22667,9/22/2022,8:20:00,B. J.,Bindas O.,0,3,9,11,9,11,8,11,,,,,0,,0.8142,1000.0,1741.5,-741.5,0,0,Sweep
22668,9/22/2022,8:20:00,Honchar Y.,Yakubov M.,0,3,10,12,10,12,9,11,,,,,0,0.2981,0.4314,853.3,1005.8,-152.5,1,0,Sweep
22669,9/22/2022,8:25:00,Brozek M.,Sokolovskyi S.,3,0,11,5,11,9,11,9,,,,,1,0.7545,0.6957,1559.6,1185.5,374.0999999999999,1,0,Sweep
22670,9/22/2022,8:25:00,Zhurba A.,Hryshchenko O.,3,0,11,7,11,8,11,5,,,,,1,0.8821,0.6152,1744.3,1386.1,358.20000000000005,8,0,Sweep
22671,9/22/2022,8:25:00,Hot S.,Yurchenko K.,0,3,8,11,9,11,9,11,,,,,0,0.5467,0.5836,1197.1,1466.2,-269.10000000000014,5,6,Sweep
22672,9/22/2022,8:30:00,Lyevshyn V.,Ivanov V.,3,0,11,7,11,8,11,7,,,,,1,0.8953,0.5714,2019.9,1098.1,921.8000000000002,7,0,Sweep
22673,9/22/2022,8:30:00,Lushchyk A.,Konkulovskyi R.,3,1,11,7,11,9,8,11,11.0,6.0,,,1,0.8075,0.5432,1612.1,1287.5,324.5999999999999,8,1,Secure
22674,9/22/2022,8:35:00,Ziakun V.,Fedoryshyn I.,0,3,9,11,4,11,7,11,,,,,0,0.4658,0.8,1104.7,1725.7,-621.0,0,1,Sweep
22675,9/22/2022,8:45:00,Vasylets A.,Martinka S.,0,3,8,11,9,11,9,11,,,,,0,0.3613,0.4598,829.6,1089.7,-260.1,0,1,Sweep
22676,9/22/2022,8:45:00,Mikhailovskiy Y.,Stehlik E.,3,1,12,10,11,8,13,15,11.0,5.0,,,1,0.5595,0.3714,1095.6,986.8,108.79999999999995,0,0,Secure
22677,9/22/2022,8:50:00,Pashkevich R.,Tur A.,2,3,11,6,11,6,9,11,9.0,11.0,11.0,13.0,0,0.3889,0.3733,968.5,946.5,22.0,2,0,Comeback
22678,9/22/2022,8:55:00,Hryshchenko O.,Baday M.,0,3,8,11,9,11,8,11,,,,,0,0.614,0.9205,1383.4,1861.2,-477.79999999999995,0,8,Sweep
22679,9/22/2022,8:55:00,Babenko P.,Bulat P.,3,0,11,4,11,6,11,8,,,,,1,0.6803,0.8,1621.8,1129.2,492.5999999999999,3,0,Sweep
22680,9/22/2022,9:00:00,Lyevshyn V.,Konkulovskyi R.,3,0,11,9,11,6,11,9,,,,,1,0.8954,0.5412,2020.1,1284.3,735.8,8,0,Sweep
22681,9/22/2022,9:10:00,Yurchenko K.,Hnilica V.,3,0,11,8,11,4,11,7,,,,,1,0.5843,0.75,1470.4,1026.3,444.10000000000014,7,3,Sweep
22682,9/22/2022,9:15:00,Nadporozhskyi O.,Zhurba A.,0,3,5,11,11,13,8,11,,,,,0,0.5805,0.8824,1231.2,1747.0,-515.8,1,9,Sweep
22683,9/22/2022,9:20:00,Sochor A.,Peretiatko A.,3,2,11,9,11,9,7,11,8.0,11.0,11.0,8.0,1,0.3855,0.435,955.5,986.2,-30.700000000000045,0,0,Secure
22684,9/22/2022,9:25:00,Bindas O.,Zaporozhets R.,3,0,11,8,11,8,11,9,,,,,1,0.8145,0.466,1741.8,1212.2,529.5999999999999,1,3,Sweep
22685,9/22/2022,9:25:00,Rak S.,Abraham P.,3,0,11,7,11,6,11,5,,,,,1,0.8388,0.2817,1887.3,842.9,1044.4,19,0,Sweep
22686,9/22/2022,9:25:00,Lyevshyn V.,Hryshchenko O.,3,0,11,9,13,11,11,8,,,,,1,0.8956,0.6128,2020.4,1381.9,638.5,9,0,Sweep
22687,9/22/2022,9:30:00,Kolesnik Y.,Zaporojan V.,3,0,12,10,11,9,11,8,,,,,1,0.4667,0.5333,1016.5,1059.7,-43.200000000000045,3,2,Sweep
22688,9/22/2022,9:30:00,Brozek M.,Cechvala R.,3,0,12,10,11,4,11,8,,,,,1,0.7554,0.4583,1562.1,1001.9,560.1999999999999,2,1,Sweep
22689,9/22/2022,9:30:00,Ziakun V.,Machan R.,3,1,11,6,6,11,11,6,11.0,9.0,,,1,0.4638,0.5,1104.0,1009.4,94.60000000000002,0,0,Secure
22690,9/22/2022,9:30:00,Hot S.,Fedoryshyn I.,0,3,10,12,8,11,8,11,,,,,0,0.543,0.8004,1192.9,1726.4,-533.5,0,2,Sweep
22691,9/22/2022,9:40:00,Khoroshun O.,Sykora J.,3,2,11,9,10,12,11,5,10.0,12.0,11.0,6.0,1,0.5102,0.5,1065.4,1002.5,62.90000000000009,3,0,Neck & Neck
22692,9/22/2022,9:50:00,Zhurba A.,Provaznik P.,3,0,11,6,11,7,11,9,,,,,1,0.8826,0.3409,1748.1,913.9,834.1999999999999,10,0,Sweep
22693,9/22/2022,9:50:00,Gudimenko E.,Kondratenko V.,3,1,11,7,8,11,11,8,11.0,6.0,,,1,0.5455,0.4545,1091.1,1071.8,19.299999999999955,1,1,Secure
22694,9/22/2022,9:50:00,Babenko P.,Horbanenko O.,3,0,11,8,12,10,11,9,,,,,1,0.6811,0.4521,1623.2,994.1,629.1,4,0,Sweep
22695,9/22/2022,9:55:00,Baday M.,Fedoryshyn I.,3,1,11,7,7,11,11,7,12.0,10.0,,,1,0.9207,0.8007,1862.7,1727.5,135.20000000000005,9,3,Secure
22696,9/22/2022,9:55:00,Pashkevich R.,Lyevshyn V.,0,3,6,11,6,11,7,11,,,,,0,0.3846,0.8957,955.7,2021.0,-1065.3,0,10,Sweep
22697,9/22/2022,10:00:00,Hot S.,Tveritinov R.,1,3,7,11,11,9,7,11,8.0,11.0,,,0,0.5395,0.6137,1191.8,1360.5,-168.70000000000005,0,3,Secure
22698,9/22/2022,10:10:00,Skrypnyk O.,Kocvara M.,2,3,11,6,7,11,11,8,6.0,11.0,8.0,11.0,0,0.504,0.5333,1298.4,1032.9,265.5,1,0,Secure
22699,9/22/2022,10:15:00,Yurchenko K.,Konkulovskyi R.,3,2,11,9,6,11,11,9,8.0,11.0,11.0,8.0,1,0.5849,0.5393,1472.2,1284.0,188.20000000000005,8,0,Neck & Neck
22700,9/22/2022,10:20:00,Yakubov M.,Lyevshyn V.,0,3,9,11,6,11,6,11,,,,,0,0.4423,0.8959,1012.9,2021.0,-1008.1,1,11,Sweep
22701,9/22/2022,10:20:00,Malecek O.,Hnilica V.,3,0,11,8,11,8,11,6,,,,,1,0.6615,0.6,1388.1,1024.6,363.5,0,0,Sweep
22702,9/22/2022,10:25:00,Bindas O.,Torba R.,3,1,11,8,9,11,11,9,11.0,4.0,,,1,0.8149,0.8313,1742.9,1745.3,-2.3999999999998636,2,8,Secure
22703,9/22/2022,10:25:00,Ziakun V.,Hovorunets O.,0,3,7,11,8,11,11,13,,,,,0,0.4661,0.6157,1112.8,1405.3,-292.5,1,0,Sweep
22704,9/22/2022,10:30:00,Pashkevich R.,Tveritinov R.,0,3,9,11,7,11,4,11,,,,,0,0.3804,0.6151,955.7,1367.1,-411.39999999999986,0,4,Sweep
22705,9/22/2022,10:30:00,Dlask M.,Zaporozhets R.,1,3,12,14,6,11,11,7,7.0,11.0,,,0,0.6,0.4638,1040.2,1211.1,-170.89999999999986,0,0,Secure
22706,9/22/2022,10:35:00,Kostiuk B.,Brozek M.,0,3,4,11,8,11,7,11,,,,,0,0.3526,0.7563,867.8,1563.0,-695.2,0,3,Sweep
22707,9/22/2022,10:35:00,Yurchenko K.,Baday M.,1,3,6,11,11,6,2,11,6.0,11.0,,,0,0.5856,0.9208,1478.2,1870.2,-392.0,9,10,Secure
22709,9/22/2022,10:40:00,Lyevshyn V.,Rak S.,3,1,11,7,9,11,12,10,11.0,6.0,,,1,0.896,0.839,2021.1,1887.4,133.69999999999982,12,20,Secure
22708,9/22/2022,10:40:00,Nyzhnyk R.,Buianover H.,1,3,11,5,10,12,9,11,8.0,11.0,,,0,0.1549,0.3125,754.0,888.8,-134.79999999999995,0,0,Secure
22710,9/22/2022,10:45:00,Stehlik M.,Kondratenko V.,0,3,10,12,6,11,10,12,,,,,0,0.4857,0.4487,1125.9,1060.5,65.40000000000009,0,0,Sweep
22711,9/22/2022,10:55:00,Nadporozhskyi O.,Chaikovskyi B.,3,0,11,6,11,5,11,5,,,,,1,0.5771,0.3089,1230.0,807.5,422.5,0,0,Sweep
